ID,monthly_income,immovables,has_tesla,employment_situation,credit_score
55397,>1000,0,yes,unemployed,400
66214,>1000,0,yes,unemployed,400
71616,>1000,0,yes,unemployed,400
77038,>1000,0,yes,unemployed,400
87844,>1000,0,yes,unemployed,400
98593,>1000,0,yes,unemployed,400
104031,>1000,0,yes,unemployed,400
109429,>1000,0,yes,unemployed,400
114832,>1000,0,yes,unemployed,400
120239,>1000,0,yes,unemployed,400
125633,>1000,0,yes,unemployed,400
131030,>1000,0,yes,unemployed,400
136418,>1000,0,yes,unemployed,400
141791,>1000,0,yes,unemployed,400
147198,>1000,0,yes,unemployed,400
152576,>1000,0,yes,unemployed,400
157965,>1000,0,yes,unemployed,400
163325,>1000,0,yes,unemployed,400
168744,>1000,0,yes,unemployed,400
174188,>1000,0,yes,unemployed,400
184976,>1000,0,yes,unemployed,400
190410,>1000,0,yes,unemployed,400
195791,>1000,0,yes,unemployed,400
201237,>1000,0,yes,unemployed,400
212029,>1000,0,yes,unemployed,400
236355,>1000,0,yes,unemployed,400
236525,>1000,0,yes,unemployed,400
5897,>1000,0,yes,unemployed,400
11277,>1000,0,yes,unemployed,400
16691,>1000,0,yes,unemployed,400
22053,>1000,0,yes,unemployed,400
27433,>1000,0,yes,unemployed,400
32849,>1000,0,yes,unemployed,400
38244,>1000,0,yes,unemployed,400
43658,>1000,0,yes,unemployed,400
49043,>1000,0,yes,unemployed,400
54461,>1000,0,yes,unemployed,400
59872,>1000,0,yes,unemployed,400
65288,>1000,0,yes,unemployed,400
76123,>1000,0,yes,unemployed,400
81531,>1000,0,yes,unemployed,400
86941,>1000,0,yes,unemployed,400
77897,<1000,0,no,self-employed,400
97692,>1000,0,yes,unemployed,400
83285,<1000,0,no,self-employed,400
103115,>1000,0,yes,unemployed,400
108501,>1000,0,yes,unemployed,400
113917,>1000,0,yes,unemployed,400
88691,<1000,0,no,self-employed,400
119321,>1000,0,yes,unemployed,400
104897,<1000,0,no,self-employed,400
124706,>1000,0,yes,unemployed,400
130135,>1000,0,yes,unemployed,400
110267,<1000,0,no,self-employed,400
135498,>1000,0,yes,unemployed,400
115669,<1000,0,no,self-employed,400
121072,<1000,0,no,self-employed,400
140881,>1000,0,yes,unemployed,400
126491,<1000,0,no,self-employed,400
146287,>1000,0,yes,unemployed,400
131887,<1000,0,no,self-employed,400
151661,>1000,0,yes,unemployed,400
137278,<1000,0,no,self-employed,400
142654,<1000,0,no,self-employed,400
157041,>1000,0,yes,unemployed,400
148039,<1000,0,no,self-employed,400
162402,>1000,0,yes,unemployed,400
153426,<1000,0,no,self-employed,400
167834,>1000,0,yes,unemployed,400
158799,<1000,0,no,self-employed,400
164179,<1000,0,no,self-employed,400
173247,>1000,0,yes,unemployed,400
169597,<1000,0,no,self-employed,400
178668,>1000,0,yes,unemployed,400
175039,<1000,0,no,self-employed,400
218622,<1000,>2,no,unemployed,400
219304,<1000,>2,no,unemployed,400
184060,>1000,0,yes,unemployed,400
189489,>1000,0,yes,unemployed,400
223504,<1000,>2,no,unemployed,400
194891,>1000,0,yes,unemployed,400
200309,>1000,0,yes,unemployed,400
205735,>1000,0,yes,unemployed,400
180438,<1000,0,no,self-employed,400
238638,>1000,0,yes,unemployed,400
185829,<1000,0,no,self-employed,400
191265,<1000,0,no,self-employed,400
196648,<1000,0,no,self-employed,400
202093,<1000,0,no,self-employed,400
240038,>1000,0,yes,unemployed,400
232461,<500,>2,no,unemployed,400
234217,>1000,0,yes,unemployed,400
227438,>1000,0,yes,unemployed,400
207480,<1000,0,no,self-employed,400
235483,>1000,0,yes,unemployed,400
249316,>1000,0,yes,unemployed,400
249958,>1000,0,yes,unemployed,400
230929,>1000,0,yes,unemployed,400
240148,<1000,>2,no,unemployed,400
212873,<1000,0,no,self-employed,400
216869,<1000,0,no,self-employed,400
243737,<1000,>2,no,unemployed,400
244815,<1000,>2,no,unemployed,400
245436,<500,0,no,self-employed,400
248649,<500,0,no,self-employed,400
245749,<500,1-2,yes,unemployed,400
251197,<500,1-2,yes,unemployed,400
1678,>1000,1-2,no,unemployed,350
483,>1000,>2,no,self-employed,350
2191,<500,1-2,yes,unemployed,350
4228,<500,1-2,yes,unemployed,350
7550,<500,1-2,yes,unemployed,350
9631,<500,1-2,yes,unemployed,350
3553,<500,0,no,self-employed,350
4303,<500,>2,no,unemployed,350
7612,>1000,>2,no,self-employed,350
7969,>1000,>2,no,self-employed,350
8200,>1000,>2,no,self-employed,350
8920,<500,0,no,self-employed,350
9701,<500,>2,no,unemployed,350
10095,>1000,>2,no,self-employed,350
14311,<500,0,no,self-employed,350
15102,<500,>2,no,unemployed,350
19696,<500,0,no,self-employed,350
20459,<500,>2,no,unemployed,350
25061,<500,0,no,self-employed,350
25822,<500,>2,no,unemployed,350
27381,>1000,>2,no,self-employed,350
28063,>1000,>2,no,self-employed,350
28203,>1000,>2,no,self-employed,350
28980,>1000,>2,no,self-employed,350
29141,>1000,>2,no,self-employed,350
29338,>1000,>2,no,self-employed,350
29503,>1000,>2,no,self-employed,350
29735,>1000,>2,no,self-employed,350
30047,>1000,>2,no,self-employed,350
30461,<500,0,no,self-employed,350
31649,>1000,>2,no,self-employed,350
31772,>1000,>2,no,self-employed,350
31922,>1000,>2,no,self-employed,350
32797,>1000,>2,no,self-employed,350
33625,>1000,>2,no,self-employed,350
34325,>1000,>2,no,self-employed,350
34402,>1000,>2,no,self-employed,350
34566,>1000,>2,no,self-employed,350
34763,>1000,>2,no,self-employed,350
34927,>1000,>2,no,self-employed,350
35157,>1000,>2,no,self-employed,350
35474,>1000,>2,no,self-employed,350
36641,<500,>2,no,unemployed,350
37172,>1000,>2,no,self-employed,350
37327,>1000,>2,no,self-employed,350
42049,<500,>2,no,unemployed,350
45116,>1000,>2,no,self-employed,350
48990,>1000,>2,no,self-employed,350
49693,>1000,>2,no,self-employed,350
49832,>1000,>2,no,self-employed,350
50539,>1000,>2,no,self-employed,350
50621,>1000,>2,no,self-employed,350
50785,>1000,>2,no,self-employed,350
50989,>1000,>2,no,self-employed,350
51154,>1000,>2,no,self-employed,350
51385,>1000,>2,no,self-employed,350
51691,>1000,>2,no,self-employed,350
52856,<500,>2,no,unemployed,350
53262,>1000,>2,no,self-employed,350
53388,>1000,>2,no,self-employed,350
53544,>1000,>2,no,self-employed,350
54410,>1000,>2,no,self-employed,350
55116,>1000,>2,no,self-employed,350
55254,>1000,>2,no,self-employed,350
55966,>1000,>2,no,self-employed,350
56050,>1000,>2,no,self-employed,350
56219,>1000,>2,no,self-employed,350
56416,>1000,>2,no,self-employed,350
56583,>1000,>2,no,self-employed,350
56810,>1000,>2,no,self-employed,350
57112,>1000,>2,no,self-employed,350
58270,<500,>2,no,unemployed,350
58807,>1000,>2,no,self-employed,350
58953,>1000,>2,no,self-employed,350
61966,>1000,>2,no,self-employed,350
62198,>1000,>2,no,self-employed,350
63703,<500,>2,no,unemployed,350
64107,>1000,>2,no,self-employed,350
67028,>1000,>2,no,self-employed,350
67395,>1000,>2,no,self-employed,350
67627,>1000,>2,no,self-employed,350
69106,<500,>2,no,unemployed,350
69518,>1000,>2,no,self-employed,350
70652,>1000,>2,no,self-employed,350
71478,>1000,>2,no,self-employed,350
72164,>1000,>2,no,self-employed,350
72244,>1000,>2,no,self-employed,350
72408,>1000,>2,no,self-employed,350
72610,>1000,>2,no,self-employed,350
72775,>1000,>2,no,self-employed,350
74514,<500,>2,no,unemployed,350
74931,>1000,>2,no,self-employed,350
75051,>1000,>2,no,self-employed,350
75207,>1000,>2,no,self-employed,350
81479,>1000,>2,no,self-employed,350
82160,>1000,>2,no,self-employed,350
82301,>1000,>2,no,self-employed,350
82989,>1000,>2,no,self-employed,350
83236,>1000,>2,no,self-employed,350
83440,>1000,>2,no,self-employed,350
83613,>1000,>2,no,self-employed,350
83851,>1000,>2,no,self-employed,350
84153,>1000,>2,no,self-employed,350
85332,<500,>2,no,unemployed,350
85744,>1000,>2,no,self-employed,350
86029,>1000,>2,no,self-employed,350
90686,<500,>2,no,unemployed,350
92232,>1000,>2,no,self-employed,350
92929,>1000,>2,no,self-employed,350
93066,>1000,>2,no,self-employed,350
93756,>1000,>2,no,self-employed,350
93838,>1000,>2,no,self-employed,350
94003,>1000,>2,no,self-employed,350
94205,>1000,>2,no,self-employed,350
94370,>1000,>2,no,self-employed,350
94607,>1000,>2,no,self-employed,350
96090,<500,>2,no,unemployed,350
96631,>1000,>2,no,self-employed,350
98317,>1000,>2,no,self-employed,350
98453,>1000,>2,no,self-employed,350
99160,>1000,>2,no,self-employed,350
99244,>1000,>2,no,self-employed,350
99609,>1000,>2,no,self-employed,350
99776,>1000,>2,no,self-employed,350
100007,>1000,>2,no,self-employed,350
100320,>1000,>2,no,self-employed,350
101506,<500,>2,no,unemployed,350
101923,>1000,>2,no,self-employed,350
102045,>1000,>2,no,self-employed,350
102197,>1000,>2,no,self-employed,350
103751,>1000,>2,no,self-employed,350
103892,>1000,>2,no,self-employed,350
104597,>1000,>2,no,self-employed,350
104681,>1000,>2,no,self-employed,350
104851,>1000,>2,no,self-employed,350
105050,>1000,>2,no,self-employed,350
105210,>1000,>2,no,self-employed,350
105430,>1000,>2,no,self-employed,350
105734,>1000,>2,no,self-employed,350
106898,<500,>2,no,unemployed,350
107309,>1000,>2,no,self-employed,350
107431,>1000,>2,no,self-employed,350
107589,>1000,>2,no,self-employed,350
108450,>1000,>2,no,self-employed,350
112329,<500,>2,no,unemployed,350
113868,>1000,>2,no,self-employed,350
114544,>1000,>2,no,self-employed,350
115382,>1000,>2,no,self-employed,350
115459,>1000,>2,no,self-employed,350
115622,>1000,>2,no,self-employed,350
115825,>1000,>2,no,self-employed,350
115990,>1000,>2,no,self-employed,350
116226,>1000,>2,no,self-employed,350
116524,>1000,>2,no,self-employed,350
117701,<500,>2,no,unemployed,350
118119,>1000,>2,no,self-employed,350
118236,>1000,>2,no,self-employed,350
118392,>1000,>2,no,self-employed,350
121025,>1000,>2,no,self-employed,350
121395,>1000,>2,no,self-employed,350
121627,>1000,>2,no,self-employed,350
123115,<500,>2,no,unemployed,350
124655,>1000,>2,no,self-employed,350
125355,>1000,>2,no,self-employed,350
125490,>1000,>2,no,self-employed,350
126204,>1000,>2,no,self-employed,350
126285,>1000,>2,no,self-employed,350
126440,>1000,>2,no,self-employed,350
126644,>1000,>2,no,self-employed,350
126811,>1000,>2,no,self-employed,350
127036,>1000,>2,no,self-employed,350
128515,<500,>2,no,unemployed,350
129044,>1000,>2,no,self-employed,350
130085,>1000,>2,no,self-employed,350
131597,>1000,>2,no,self-employed,350
131679,>1000,>2,no,self-employed,350
131840,>1000,>2,no,self-employed,350
132045,>1000,>2,no,self-employed,350
132209,>1000,>2,no,self-employed,350
132448,>1000,>2,no,self-employed,350
132751,>1000,>2,no,self-employed,350
133914,<500,>2,no,unemployed,350
134323,>1000,>2,no,self-employed,350
134590,>1000,>2,no,self-employed,350
137227,>1000,>2,no,self-employed,350
137589,>1000,>2,no,self-employed,350
137821,>1000,>2,no,self-employed,350
139703,>1000,>2,no,self-employed,350
140830,>1000,>2,no,self-employed,350
141509,>1000,>2,no,self-employed,350
141650,>1000,>2,no,self-employed,350
142357,>1000,>2,no,self-employed,350
142438,>1000,>2,no,self-employed,350
142605,>1000,>2,no,self-employed,350
143194,>1000,>2,no,self-employed,350
143496,>1000,>2,no,self-employed,350
144662,<500,>2,no,unemployed,350
145202,>1000,>2,no,self-employed,350
145363,>1000,>2,no,self-employed,350
150083,<500,>2,no,unemployed,350
151607,>1000,>2,no,self-employed,350
152303,>1000,>2,no,self-employed,350
152433,>1000,>2,no,self-employed,350
153136,>1000,>2,no,self-employed,350
153214,>1000,>2,no,self-employed,350
153577,>1000,>2,no,self-employed,350
153741,>1000,>2,no,self-employed,350
153979,>1000,>2,no,self-employed,350
155453,<500,>2,no,unemployed,350
155972,>1000,>2,no,self-employed,350
156994,>1000,>2,no,self-employed,350
157681,>1000,>2,no,self-employed,350
157824,>1000,>2,no,self-employed,350
158592,>1000,>2,no,self-employed,350
158753,>1000,>2,no,self-employed,350
158953,>1000,>2,no,self-employed,350
159124,>1000,>2,no,self-employed,350
159359,>1000,>2,no,self-employed,350
160808,<500,>2,no,unemployed,350
161335,>1000,>2,no,self-employed,350
162353,>1000,>2,no,self-employed,350
163041,>1000,>2,no,self-employed,350
163183,>1000,>2,no,self-employed,350
163875,>1000,>2,no,self-employed,350
163960,>1000,>2,no,self-employed,350
164129,>1000,>2,no,self-employed,350
164336,>1000,>2,no,self-employed,350
164506,>1000,>2,no,self-employed,350
164741,>1000,>2,no,self-employed,350
166228,<500,>2,no,unemployed,350
166756,>1000,>2,no,self-employed,350
167783,>1000,>2,no,self-employed,350
168463,>1000,>2,no,self-employed,350
168605,>1000,>2,no,self-employed,350
169305,>1000,>2,no,self-employed,350
169387,>1000,>2,no,self-employed,350
169550,>1000,>2,no,self-employed,350
169748,>1000,>2,no,self-employed,350
169916,>1000,>2,no,self-employed,350
170144,>1000,>2,no,self-employed,350
170450,>1000,>2,no,self-employed,350
171639,<500,>2,no,unemployed,350
172051,>1000,>2,no,self-employed,350
172167,>1000,>2,no,self-employed,350
173198,>1000,>2,no,self-employed,350
177070,<500,>2,no,unemployed,350
178616,>1000,>2,no,self-employed,350
179306,>1000,>2,no,self-employed,350
179444,>1000,>2,no,self-employed,350
180147,>1000,>2,no,self-employed,350
180228,>1000,>2,no,self-employed,350
180390,>1000,>2,no,self-employed,350
180595,>1000,>2,no,self-employed,350
180761,>1000,>2,no,self-employed,350
180991,>1000,>2,no,self-employed,350
181299,>1000,>2,no,self-employed,350
182476,<500,>2,no,unemployed,350
182888,>1000,>2,no,self-employed,350
183008,>1000,>2,no,self-employed,350
183161,>1000,>2,no,self-employed,350
184006,>1000,>2,no,self-employed,350
184696,>1000,>2,no,self-employed,350
184832,>1000,>2,no,self-employed,350
185529,>1000,>2,no,self-employed,350
185613,>1000,>2,no,self-employed,350
185783,>1000,>2,no,self-employed,350
185985,>1000,>2,no,self-employed,350
186154,>1000,>2,no,self-employed,350
186703,>1000,>2,no,self-employed,350
187906,<500,>2,no,unemployed,350
188313,>1000,>2,no,self-employed,350
188436,>1000,>2,no,self-employed,350
188594,>1000,>2,no,self-employed,350
189443,>1000,>2,no,self-employed,350
190124,>1000,>2,no,self-employed,350
190262,>1000,>2,no,self-employed,350
190965,>1000,>2,no,self-employed,350
191044,>1000,>2,no,self-employed,350
191215,>1000,>2,no,self-employed,350
191419,>1000,>2,no,self-employed,350
191585,>1000,>2,no,self-employed,350
191818,>1000,>2,no,self-employed,350
192115,>1000,>2,no,self-employed,350
193298,<500,>2,no,unemployed,350
193705,>1000,>2,no,self-employed,350
193823,>1000,>2,no,self-employed,350
193972,>1000,>2,no,self-employed,350
194840,>1000,>2,no,self-employed,350
198689,<500,>2,no,unemployed,350
200258,>1000,>2,no,self-employed,350
200955,>1000,>2,no,self-employed,350
201094,>1000,>2,no,self-employed,350
201796,>1000,>2,no,self-employed,350
201876,>1000,>2,no,self-employed,350
202044,>1000,>2,no,self-employed,350
202254,>1000,>2,no,self-employed,350
202426,>1000,>2,no,self-employed,350
202660,>1000,>2,no,self-employed,350
202965,>1000,>2,no,self-employed,350
204139,<500,>2,no,unemployed,350
204546,>1000,>2,no,self-employed,350
204660,>1000,>2,no,self-employed,350
204812,>1000,>2,no,self-employed,350
205684,>1000,>2,no,self-employed,350
206364,>1000,>2,no,self-employed,350
206503,>1000,>2,no,self-employed,350
207196,>1000,>2,no,self-employed,350
207270,>1000,>2,no,self-employed,350
207430,>1000,>2,no,self-employed,350
207637,>1000,>2,no,self-employed,350
207802,>1000,>2,no,self-employed,350
208028,>1000,>2,no,self-employed,350
208333,>1000,>2,no,self-employed,350
209509,<500,>2,no,unemployed,350
209918,>1000,>2,no,self-employed,350
210041,>1000,>2,no,self-employed,350
210191,>1000,>2,no,self-employed,350
211066,>1000,>2,no,self-employed,350
211753,>1000,>2,no,self-employed,350
211894,>1000,>2,no,self-employed,350
212582,>1000,>2,no,self-employed,350
212665,>1000,>2,no,self-employed,350
212826,>1000,>2,no,self-employed,350
213028,>1000,>2,no,self-employed,350
213198,>1000,>2,no,self-employed,350
213425,>1000,>2,no,self-employed,350
214936,<500,>2,no,unemployed,350
215346,>1000,>2,no,self-employed,350
215461,>1000,>2,no,self-employed,350
215618,>1000,>2,no,self-employed,350
217064,<500,>2,no,unemployed,350
220310,<1000,0,yes,unemployed,350
224457,<500,>2,no,unemployed,350
230467,<500,>2,no,unemployed,350
240546,<500,0,no,self-employed,350
240736,<500,0,no,self-employed,350
240989,<1000,0,yes,unemployed,350
241288,<500,0,no,self-employed,350
241725,<500,0,no,self-employed,350
242456,<500,0,no,self-employed,350
243317,<500,0,no,self-employed,350
244609,<500,>2,no,unemployed,350
246564,<1000,0,yes,unemployed,350
251828,<500,>2,no,unemployed,350
251858,<500,0,no,self-employed,350
280,>1000,1-2,no,unemployed,300
807,>1000,1-2,no,unemployed,300
1232,>1000,1-2,no,unemployed,300
1238,>1000,1-2,no,unemployed,300
1460,>1000,1-2,no,unemployed,300
1628,>1000,1-2,no,unemployed,300
246008,<500,0,yes,unemployed,300
2727,<1000,1-2,no,unemployed,250
4618,<1000,1-2,no,unemployed,250
8078,<1000,1-2,no,unemployed,250
1480,<500,1-2,no,unemployed,250
2553,<500,1-2,no,unemployed,250
2844,<500,1-2,no,unemployed,250
3083,<500,1-2,no,unemployed,250
4167,<500,1-2,no,unemployed,250
6849,<500,1-2,no,unemployed,250
7908,<500,1-2,no,unemployed,250
8439,<500,1-2,no,unemployed,250
9566,<500,1-2,no,unemployed,250
12187,<500,1-2,no,unemployed,250
13286,<500,1-2,no,unemployed,250
13585,<500,1-2,no,unemployed,250
13827,<500,1-2,no,unemployed,250
14967,<500,1-2,no,unemployed,250
17621,<500,1-2,no,unemployed,250
18680,<500,1-2,no,unemployed,250
18969,<500,1-2,no,unemployed,250
20336,<500,1-2,no,unemployed,250
23007,<500,1-2,no,unemployed,250
24073,<500,1-2,no,unemployed,250
24365,<500,1-2,no,unemployed,250
24594,<500,1-2,no,unemployed,250
25687,<500,1-2,no,unemployed,250
28372,<500,1-2,no,unemployed,250
29442,<500,1-2,no,unemployed,250
29728,<500,1-2,no,unemployed,250
31100,<500,1-2,no,unemployed,250
33803,<500,1-2,no,unemployed,250
34863,<500,1-2,no,unemployed,250
35150,<500,1-2,no,unemployed,250
35401,<500,1-2,no,unemployed,250
36505,<500,1-2,no,unemployed,250
39191,<500,1-2,no,unemployed,250
40262,<500,1-2,no,unemployed,250
40555,<500,1-2,no,unemployed,250
40789,<500,1-2,no,unemployed,250
41914,<500,1-2,no,unemployed,250
44595,<500,1-2,no,unemployed,250
45668,<500,1-2,no,unemployed,250
45966,<500,1-2,no,unemployed,250
46202,<500,1-2,no,unemployed,250
47317,<500,1-2,no,unemployed,250
50002,<500,1-2,no,unemployed,250
51090,<500,1-2,no,unemployed,250
51380,<500,1-2,no,unemployed,250
51619,<500,1-2,no,unemployed,250
52724,<500,1-2,no,unemployed,250
55429,<500,1-2,no,unemployed,250
56516,<500,1-2,no,unemployed,250
56805,<500,1-2,no,unemployed,250
57044,<500,1-2,no,unemployed,250
58142,<500,1-2,no,unemployed,250
60820,<500,1-2,no,unemployed,250
61900,<500,1-2,no,unemployed,250
62191,<500,1-2,no,unemployed,250
62438,<500,1-2,no,unemployed,250
63574,<500,1-2,no,unemployed,250
66250,<500,1-2,no,unemployed,250
67332,<500,1-2,no,unemployed,250
67862,<500,1-2,no,unemployed,250
71649,<500,1-2,no,unemployed,250
72711,<500,1-2,no,unemployed,250
72999,<500,1-2,no,unemployed,250
73247,<500,1-2,no,unemployed,250
74383,<500,1-2,no,unemployed,250
77071,<500,1-2,no,unemployed,250
78151,<500,1-2,no,unemployed,250
78448,<500,1-2,no,unemployed,250
78687,<500,1-2,no,unemployed,250
79800,<500,1-2,no,unemployed,250
82469,<500,1-2,no,unemployed,250
83543,<500,1-2,no,unemployed,250
85195,<500,1-2,no,unemployed,250
87876,<500,1-2,no,unemployed,250
88935,<500,1-2,no,unemployed,250
89466,<500,1-2,no,unemployed,250
90555,<500,1-2,no,unemployed,250
93238,<500,1-2,no,unemployed,250
94301,<500,1-2,no,unemployed,250
94601,<500,1-2,no,unemployed,250
95953,<500,1-2,no,unemployed,250
98628,<500,1-2,no,unemployed,250
100000,<500,1-2,no,unemployed,250
100245,<500,1-2,no,unemployed,250
101371,<500,1-2,no,unemployed,250
104062,<500,1-2,no,unemployed,250
105149,<500,1-2,no,unemployed,250
105423,<500,1-2,no,unemployed,250
105663,<500,1-2,no,unemployed,250
110526,<500,1-2,no,unemployed,250
110825,<500,1-2,no,unemployed,250
111060,<500,1-2,no,unemployed,250
112200,<500,1-2,no,unemployed,250
114864,<500,1-2,no,unemployed,250
115924,<500,1-2,no,unemployed,250
116220,<500,1-2,no,unemployed,250
116457,<500,1-2,no,unemployed,250
117571,<500,1-2,no,unemployed,250
120273,<500,1-2,no,unemployed,250
121322,<500,1-2,no,unemployed,250
121620,<500,1-2,no,unemployed,250
121863,<500,1-2,no,unemployed,250
122986,<500,1-2,no,unemployed,250
125668,<500,1-2,no,unemployed,250
126745,<500,1-2,no,unemployed,250
127029,<500,1-2,no,unemployed,250
127267,<500,1-2,no,unemployed,250
128379,<500,1-2,no,unemployed,250
131062,<500,1-2,no,unemployed,250
132141,<500,1-2,no,unemployed,250
132442,<500,1-2,no,unemployed,250
132677,<500,1-2,no,unemployed,250
133784,<500,1-2,no,unemployed,250
136454,<500,1-2,no,unemployed,250
137524,<500,1-2,no,unemployed,250
137815,<500,1-2,no,unemployed,250
138053,<500,1-2,no,unemployed,250
139154,<500,1-2,no,unemployed,250
142902,<500,1-2,no,unemployed,250
143189,<500,1-2,no,unemployed,250
143424,<500,1-2,no,unemployed,250
144530,<500,1-2,no,unemployed,250
147233,<500,1-2,no,unemployed,250
148300,<500,1-2,no,unemployed,250
148596,<500,1-2,no,unemployed,250
148834,<500,1-2,no,unemployed,250
149943,<500,1-2,no,unemployed,250
152610,<500,1-2,no,unemployed,250
153674,<500,1-2,no,unemployed,250
153973,<500,1-2,no,unemployed,250
154210,<500,1-2,no,unemployed,250
155322,<500,1-2,no,unemployed,250
159056,<500,1-2,no,unemployed,250
159594,<500,1-2,no,unemployed,250
163361,<500,1-2,no,unemployed,250
164437,<500,1-2,no,unemployed,250
164735,<500,1-2,no,unemployed,250
164970,<500,1-2,no,unemployed,250
166096,<500,1-2,no,unemployed,250
168776,<500,1-2,no,unemployed,250
169849,<500,1-2,no,unemployed,250
170138,<500,1-2,no,unemployed,250
170373,<500,1-2,no,unemployed,250
174222,<500,1-2,no,unemployed,250
175289,<500,1-2,no,unemployed,250
175579,<500,1-2,no,unemployed,250
176939,<500,1-2,no,unemployed,250
179622,<500,1-2,no,unemployed,250
180698,<500,1-2,no,unemployed,250
181227,<500,1-2,no,unemployed,250
182341,<500,1-2,no,unemployed,250
185010,<500,1-2,no,unemployed,250
186091,<500,1-2,no,unemployed,250
186387,<500,1-2,no,unemployed,250
186631,<500,1-2,no,unemployed,250
187775,<500,1-2,no,unemployed,250
190444,<500,1-2,no,unemployed,250
191521,<500,1-2,no,unemployed,250
191812,<500,1-2,no,unemployed,250
192040,<500,1-2,no,unemployed,250
193164,<500,1-2,no,unemployed,250
195824,<500,1-2,no,unemployed,250
196900,<500,1-2,no,unemployed,250
197196,<500,1-2,no,unemployed,250
197435,<500,1-2,no,unemployed,250
198551,<500,1-2,no,unemployed,250
201272,<500,1-2,no,unemployed,250
202357,<500,1-2,no,unemployed,250
202654,<500,1-2,no,unemployed,250
202892,<500,1-2,no,unemployed,250
204003,<500,1-2,no,unemployed,250
206676,<500,1-2,no,unemployed,250
208021,<500,1-2,no,unemployed,250
208259,<500,1-2,no,unemployed,250
209377,<500,1-2,no,unemployed,250
212062,<500,1-2,no,unemployed,250
213129,<500,1-2,no,unemployed,250
213418,<500,1-2,no,unemployed,250
213660,<500,1-2,no,unemployed,250
214804,<500,1-2,no,unemployed,250
218040,<500,1-2,no,unemployed,250
221402,<500,1-2,no,unemployed,250
222349,<500,1-2,no,unemployed,250
222456,<500,1-2,no,unemployed,250
222523,<500,1-2,no,unemployed,250
223494,<500,1-2,no,unemployed,250
224236,<500,1-2,no,unemployed,250
224306,<500,1-2,no,unemployed,250
225302,<500,1-2,no,unemployed,250
226972,<500,1-2,no,unemployed,250
229009,<500,1-2,no,unemployed,250
231055,<500,1-2,no,unemployed,250
231682,<500,1-2,no,unemployed,250
232176,<500,1-2,no,unemployed,250
233068,<500,1-2,no,unemployed,250
236368,<500,1-2,no,unemployed,250
238598,<500,1-2,no,unemployed,250
238709,<500,1-2,no,unemployed,250
241607,<500,1-2,no,unemployed,250
242808,<500,1-2,no,unemployed,250
244994,<500,1-2,no,unemployed,250
245181,<500,1-2,no,unemployed,250
248736,<500,1-2,no,unemployed,250
769,<500,1-2,no,unemployed,200
1394,<500,1-2,no,unemployed,200
2178,<500,1-2,no,unemployed,200
2334,<500,1-2,no,unemployed,200
2480,<500,1-2,no,unemployed,200
2806,<500,1-2,no,unemployed,200
2912,<500,1-2,no,unemployed,200
3279,<500,1-2,no,unemployed,200
4637,<500,1-2,no,unemployed,200
4704,<500,1-2,no,unemployed,200
6118,<500,1-2,no,unemployed,200
6760,<500,1-2,no,unemployed,200
7537,<500,1-2,no,unemployed,200
7694,<500,1-2,no,unemployed,200
7842,<500,1-2,no,unemployed,200
8153,<500,1-2,no,unemployed,200
8224,<500,1-2,no,unemployed,200
8262,<500,1-2,no,unemployed,200
8628,<500,1-2,no,unemployed,200
10027,<500,1-2,no,unemployed,200
10088,<500,1-2,no,unemployed,200
11493,<500,1-2,no,unemployed,200
12113,<500,1-2,no,unemployed,200
12891,<500,1-2,no,unemployed,200
13211,<500,1-2,no,unemployed,200
13548,<500,1-2,no,unemployed,200
13614,<500,1-2,no,unemployed,200
13650,<500,1-2,no,unemployed,200
15439,<500,1-2,no,unemployed,200
15500,<500,1-2,no,unemployed,200
16912,<500,1-2,no,unemployed,200
17539,<500,1-2,no,unemployed,200
18303,<500,1-2,no,unemployed,200
18466,<500,1-2,no,unemployed,200
18610,<500,1-2,no,unemployed,200
18934,<500,1-2,no,unemployed,200
18997,<500,1-2,no,unemployed,200
19037,<500,1-2,no,unemployed,200
19406,<500,1-2,no,unemployed,200
20795,<500,1-2,no,unemployed,200
20864,<500,1-2,no,unemployed,200
22286,<500,1-2,no,unemployed,200
22918,<500,1-2,no,unemployed,200
23697,<500,1-2,no,unemployed,200
23855,<500,1-2,no,unemployed,200
24002,<500,1-2,no,unemployed,200
24326,<500,1-2,no,unemployed,200
24392,<500,1-2,no,unemployed,200
24784,<500,1-2,no,unemployed,200
26173,<500,1-2,no,unemployed,200
26236,<500,1-2,no,unemployed,200
27657,<500,1-2,no,unemployed,200
28291,<500,1-2,no,unemployed,200
29067,<500,1-2,no,unemployed,200
29224,<500,1-2,no,unemployed,200
29372,<500,1-2,no,unemployed,200
29690,<500,1-2,no,unemployed,200
29757,<500,1-2,no,unemployed,200
29794,<500,1-2,no,unemployed,200
30175,<500,1-2,no,unemployed,200
31575,<500,1-2,no,unemployed,200
31642,<500,1-2,no,unemployed,200
33077,<500,1-2,no,unemployed,200
33714,<500,1-2,no,unemployed,200
34792,<500,1-2,no,unemployed,200
35180,<500,1-2,no,unemployed,200
35215,<500,1-2,no,unemployed,200
35601,<500,1-2,no,unemployed,200
36980,<500,1-2,no,unemployed,200
37047,<500,1-2,no,unemployed,200
38465,<500,1-2,no,unemployed,200
39106,<500,1-2,no,unemployed,200
39877,<500,1-2,no,unemployed,200
40040,<500,1-2,no,unemployed,200
